Id,MRQNNo,MRNId,AcceptedQty,RejectedQty,MId
14664,0168,15801,3.0,,2755
14665,0168,15802,15.0,,2755
14666,0168,15803,50.0,,2755
14667,0168,15804,110.0,,2755
14668,0168,15805,5.0,,2755
14669,0168,15806,6.0,,2755
14670,0168,15807,10.0,,2755
14671,0168,15808,2.0,,2755
14672,0168,15809,1.0,,2755
14673,0169,15810,1.0,,2756
14674,0169,15811,16.0,,2756
14675,0169,15812,7.0,,2756
14676,0169,15813,40.0,,2756
14677,0169,15814,4.0,,2756
14678,0169,15815,4.0,,2756
14679,0169,15816,15.0,,2756
14680,0169,15817,25.0,,2756
14681,0169,15818,4.0,,2756
14682,0169,15819,19.0,,2756
14683,0170,15820,5.0,,2757
14684,0170,15821,2.0,,2757
14685,0170,15822,2.0,,2757
14686,0170,15823,1.0,,2757
14687,0170,15824,1.0,,2757
14688,0170,15825,1.0,,2757
14689,0170,15826,5.0,,2757
14690,0170,15827,7.0,,2757
14691,0170,15828,1.0,,2757
14692,0170,15829,3.0,,2757
14693,0170,15830,9.0,,2757
14694,0170,15831,3.0,,2757
14695,0170,15832,353.0,,2757
14696,0170,15833,83.0,,2757
14697,0170,15834,12.0,,2757
14698,0170,15835,120.0,,2757
14699,0170,15836,30.0,,2757
14700,0170,15837,16.0,,2757
14701,0171,15838,127.0,,2758
14702,0001,15877,79.0,,2759
14703,0001,15878,28.0,,2759
14704,0001,15879,140.0,,2759
14705,0001,15880,118.0,,2759
14706,0001,15881,133.0,,2759
14707,0001,15882,124.0,,2759
14708,0001,15883,137.0,,2759
14709,0001,15884,52.0,,2759
14710,0001,15885,56.0,,2759
14711,0001,15886,200.0,,2759
14712,0001,15887,254.0,,2759
14713,0001,15888,180.0,,2759
14714,0001,15889,37.0,,2759
14715,0001,15890,67.0,,2759
14716,0001,15891,47.0,,2759
14717,0001,15892,80.0,,2759
14718,0001,15893,10.0,,2759
14719,0002,15894,45.0,,2760
14720,0002,15895,51.0,,2760
14721,0002,15896,94.0,,2760
14722,0002,15897,121.0,,2760
14723,0002,15898,49.0,,2760
14724,0002,15899,20.0,,2760
14725,0002,15900,32.0,,2760
14726,0002,15901,147.0,,2760
14727,0002,15902,60.0,,2760
14728,0002,15903,73.0,,2760
14729,0002,15904,120.0,,2760
14730,0002,15905,26.0,,2760
14731,0002,15906,185.0,,2760
14732,0002,15907,1000.0,,2760
14733,0002,15908,4500.0,,2760
14734,0003,15857,450.0,,2761
14735,0003,15858,50.0,,2761
14736,0003,15859,150.0,,2761
14737,0003,15860,50.0,,2761
14738,0003,15861,400.0,,2761
14739,0003,15863,2000.0,,2761
14740,0003,15864,1000.0,,2761
14741,0003,15865,73.0,,2761
14742,0003,15866,100.0,,2761
14743,0003,15868,50.0,,2761
14744,0003,15870,30.0,,2761
14745,0003,15871,60.0,,2761
14746,0003,15872,307.0,,2761
14747,0003,15873,177.0,,2761
14748,0003,15874,200.0,,2761
14749,0003,15875,100.0,,2761
14750,0003,15876,75.0,,2761
14751,0004,15839,1.0,,2762
14752,0005,15909,100.0,,2763
14753,0005,15910,50.0,,2763
14754,0005,15911,60.0,,2763
14755,0005,15912,100.0,,2763
14756,0006,15913,27.0,,2764
14757,0007,15850,11.0,,2765
14758,0007,15851,23.0,,2765
14759,0007,15852,71.0,,2765
14760,0007,15853,10.0,,2765
14761,0007,15854,38.0,,2765
14762,0007,15855,54.0,,2765
14763,0007,15856,6.0,,2765
14764,0008,15847,42.0,,2766
14765,0008,15848,20.0,,2766
14766,0008,15849,29.0,,2766
14767,0009,15914,26.0,,2767
14768,0009,15915,13.0,,2767
14769,0009,15916,5.0,,2767
14770,0009,15917,20.0,,2767
14771,0009,15918,26.0,,2767
14772,0009,15919,14.0,,2767
14773,0009,15920,8.0,,2767
14774,0009,15921,2.0,,2767
14775,0009,15922,9.0,,2767
14776,0009,15923,60.0,,2767
14777,0009,15924,80.0,,2767
14778,0009,15925,166.0,,2767
14779,0009,15926,61.0,,2767
14780,0009,15927,58.0,,2767
14781,0009,15928,133.0,,2767
14782,0009,15929,71.0,,2767
14783,0009,15930,20.0,,2767
14784,0010,15931,81.0,,2768
14785,0010,15932,100.0,,2768
14786,0010,15933,23.0,,2768
14787,0010,15934,15.0,,2768
14788,0010,15935,2.0,,2768
14789,0010,15936,5.0,,2768
14790,0010,15937,38.0,,2768
14791,0010,15938,16.0,,2768
14792,0010,15939,5.0,,2768
14793,0010,15940,2.0,,2768
14794,0010,15941,2.0,,2768
14795,0010,15942,18.0,,2768
14796,0010,15943,4.0,,2768
14797,0010,15944,7.0,,2768
14798,0010,15945,8.0,,2768
14799,0010,15946,4.0,,2768
14800,0011,16020,37.0,,2769
14801,0011,16021,27.0,,2769
14802,0011,16022,110.0,,2769
14803,0012,16002,22.0,,2770
14804,0012,16003,138.0,,2770
14805,0012,16005,49.0,,2770
14806,0012,16006,12.0,,2770
14807,0012,16007,3.0,,2770
14808,0012,16008,5.0,,2770
14809,0012,16009,6.0,,2770
14810,0012,16010,4.0,,2770
14811,0012,16011,80.0,,2770
14812,0012,16012,15.0,,2770
14813,0012,16013,14.0,,2770
14814,0012,16014,4.0,,2770
14815,0012,16015,2.0,,2770
14816,0012,16019,4.0,,2770
14817,0013,15986,10.0,,2771
14818,0013,15987,40.0,,2771
14819,0013,15988,5.0,,2771
14820,0013,15989,20.0,,2771
14821,0013,15990,23.0,,2771
14822,0013,15991,46.0,,2771
14823,0013,15992,40.0,,2771
14824,0013,15993,10.0,,2771
14825,0013,15994,1.0,,2771
14826,0013,15995,1.0,,2771
14827,0013,15996,1.0,,2771
14828,0013,15997,8.0,,2771
14829,0013,15998,40.0,,2771
14830,0013,15999,1.0,,2771
14831,0013,16000,9.0,,2771
14832,0013,16001,4.0,,2771
14833,0014,15971,33.0,,2772
14834,0014,15972,60.0,,2772
14835,0014,15974,40.0,,2772
14836,0014,15975,19.0,,2772
14837,0014,15976,18.0,,2772
14838,0014,15977,5.0,,2772
14839,0014,15978,30.0,,2772
14840,0014,15979,4.0,,2772
14841,0014,15980,1.0,,2772
14842,0014,15981,600.0,,2772
14843,0015,15947,1200.0,,2773
14844,0015,15948,200.0,,2773
14845,0015,15949,200.0,,2773
14846,0015,15950,700.0,,2773
14847,0015,15951,150.0,,2773
14848,0015,15952,81.0,,2773
14849,0015,15953,140.0,,2773
14850,0015,15954,240.0,,2773
14851,0015,15955,38.0,,2773
14852,0015,15956,39.0,,2773
14853,0015,15957,190.0,,2773
14854,0015,15958,325.0,,2773
14855,0015,15959,83.0,,2773
14856,0015,15960,38.0,,2773
14857,0015,15961,76.0,,2773
14858,0015,15962,4.0,,2773
14859,0016,16025,2.0,,2774
14860,0016,16026,22.0,,2774
14861,0016,16027,18.0,,2774
14862,0016,16028,3.0,,2774
14863,0016,16029,2.0,,2774
14864,0016,16030,4.0,,2774
14865,0017,15964,50.0,,2775
14866,0017,15965,7.0,,2775
14867,0017,15966,3.0,,2775
14868,0017,15967,4.0,,2775
14869,0017,15968,12.0,,2775
14870,0017,15969,58.0,,2775
14871,0017,15970,25.0,,2775
14872,0018,16031,9.0,,2776
14873,0018,16032,11.0,,2776
14874,0018,16033,18.0,,2776
14875,0018,16034,4.0,,2776
14876,0018,16035,32.0,,2776
14877,0018,16036,5.2,,2776
14878,0019,16037,12.0,,2777
14879,0019,16038,4.0,,2777
14880,0019,16039,6.0,,2777
14881,0019,16040,6.0,,2777
14882,0019,16041,5.0,,2777
14883,0019,16042,5.0,,2777
14884,0020,16043,13.0,,2778
14885,0020,16044,17.0,,2778
14886,0020,16045,12.0,,2778
14887,0020,16046,9.0,,2778
14888,0020,16047,16.0,,2778
14889,0020,16048,1.0,,2778
14890,0020,16049,5.2,,2778
14891,0020,16050,4.0,,2778
14892,0020,16051,2.0,,2778
14893,0020,16052,4.0,,2778
14894,0020,16053,4.5,,2778
14895,0020,16054,1.5,,2778
14896,0020,16055,1.0,,2778
14897,0020,16056,7.0,,2778
14898,0020,16057,3.0,,2778
14899,0020,16058,10.0,,2778
14900,0020,16059,1.0,,2778
14901,0020,16060,5.0,,2778
14902,0020,16061,4.0,,2778
14903,0020,16062,2.0,,2778
14904,0020,16063,4.0,,2778
14905,0020,16064,7.5,,2778
14906,0020,16065,7.0,,2778
14907,0021,16066,1120.0,,2779
14908,0021,16067,884.0,,2779
14909,0021,16068,8.0,,2779
14910,0021,16069,1.0,,2779
14911,0021,16070,2.0,,2779
14912,0021,16071,46.0,,2779
14913,0021,16072,1.0,,2779
14914,0022,16074,10.0,,2780
14915,0022,16075,2.0,,2780
14916,0022,16076,4.0,,2780
14917,0022,16077,1.0,,2780
14918,0022,16078,0.9,,2780
14919,0022,16079,100.0,,2780
14920,0022,16080,5.8,,2780
14921,0022,16081,12.0,,2780
14922,0022,16082,9.0,,2780
14923,0022,16083,3.0,,2780
14924,0022,16084,1.0,,2780
14925,0022,16085,12.0,,2780
14926,0022,16086,1.0,,2780
14927,0022,16087,1.0,,2780
14928,0022,16088,1.0,,2780
14929,0022,16089,20.0,,2780
14930,0022,16090,1.0,,2780
14931,0022,16091,600.0,,2780
14932,0022,16092,6.0,,2780
14933,0022,16093,30.0,,2780
14934,0022,16094,1.0,,2780
14935,0022,16095,1.0,,2780
14936,0022,16096,49.0,,2780
14937,0022,16097,90.0,,2780
14938,0022,16098,21.0,,2780
14939,0022,16099,20.0,,2780
14940,0022,16100,10.0,,2780
14941,0022,16101,300.0,,2780
14942,0022,16102,347.0,,2780
14943,0023,16103,167.0,,2781
14944,0023,16104,184.0,,2781
14945,0023,16105,185.0,,2781
14946,0023,16106,37.0,,2781
14947,0023,16107,5.0,,2781
14948,0023,16108,8.0,,2781
14949,0023,16109,419.0,,2781
14950,0023,16110,25.0,,2781
14951,0023,16111,105.0,,2781
14952,0023,16112,165.0,,2781
14953,0024,16073,20.0,,2782
14954,0025,16113,25.0,,2783
14955,0025,16114,280.0,,2783
14956,0025,16115,20.0,,2783
14957,0025,16116,165.0,,2783
14958,0025,16117,10.0,,2783
14959,0025,16118,16.0,,2783
14960,0025,16119,7.0,,2783
14961,0025,16120,22.0,,2783
14962,0025,16121,24.0,,2783
14963,0025,16122,3.0,,2783
14964,0025,16123,60.0,,2783
14965,0025,16124,12.0,,2783
14966,0025,16125,2.0,,2783
14967,0025,16126,1.0,,2783
14968,0025,16127,5.0,,2783
14969,0025,16128,1.0,,2783
14970,0025,16129,56.0,,2783
14971,0025,16130,18.0,,2783
14972,0025,16131,10.0,,2783
14973,0025,16132,1.0,,2783
14974,0025,16133,1.0,,2783
14975,0025,16134,2.0,,2783
14976,0025,16135,8.0,,2783
14977,0025,16136,27.0,,2783
14978,0025,16137,9.0,,2783
14979,0025,16138,14.0,,2783
14980,0025,16139,1.0,,2783
14981,0025,16140,2.0,,2783
14982,0025,16141,29.0,,2783
14983,0025,16142,9.0,,2783
14984,0025,16143,16.0,,2783
14985,0025,16144,2.0,,2783
14986,0025,16145,4.0,,2783
14987,0025,16146,18.0,,2783
14988,0025,16147,29.0,,2783
14989,0025,16148,100.0,,2783
14990,0025,16149,6.0,,2783
14991,0026,16150,30.0,,2784
14992,0026,16151,1.0,,2784
14993,0026,16152,9.0,,2784
14994,0026,16153,2.0,,2784
14995,0026,16154,672.0,,2784
14996,0026,16155,20.0,,2784
14997,0026,16156,6.0,,2784
14998,0026,16157,27.0,,2784
14999,0026,16158,3.0,,2784
15000,0026,16159,18.0,,2784
15001,0026,16160,2.0,,2784
15002,0026,16161,22.0,,2784
15003,0026,16162,500.0,,2784
15004,0026,16163,3700.0,,2784
15005,0026,16164,20.0,,2784
15006,0026,16165,70.0,,2784
15007,0026,16166,1500.0,,2784
15008,0026,16167,5500.0,,2784
15009,0027,16168,6.0,,2785
15010,0027,16169,9.0,,2785
15011,0027,16170,1.2,,2785
15012,0028,16171,2.0,,2786
15013,0028,16172,1.0,,2786
15014,0028,16173,2.0,,2786
15015,0028,16174,2.0,,2786
15016,0029,16175,1.0,,2787
15017,0029,16176,1.0,,2787
15018,0030,16183,2.0,,2788
15019,0030,16184,2.0,,2788
15020,0030,16185,2.0,,2788
15021,0030,16186,3.0,,2788
15022,0030,16187,2.0,,2788
15023,0030,16188,2.0,,2788
15024,0030,16189,2.0,,2788
15025,0031,16190,6.0,,2789
15026,0031,16191,4.0,,2789
15027,0031,16192,2.0,,2789
15028,0031,16193,2.0,,2789
15029,0031,16194,2.0,,2789
15030,0031,16195,4.0,,2789
15031,0031,16196,2.0,,2789
15032,0031,16197,2.0,,2789
15033,0031,16198,2.0,,2789
15034,0031,16199,2.0,,2789
15035,0031,16200,2.0,,2789
15036,0031,16201,2.0,,2789
15037,0031,16202,2.0,,2789
15038,0032,16203,3.0,,2790
15039,0032,16204,1.0,,2790
15040,0032,16205,2.0,,2790
15041,0032,16206,2.0,,2790
15042,0032,16207,2.0,,2790
15043,0032,16208,2.0,,2790
15044,0032,16209,2.0,,2790
15045,0032,16210,1.0,,2790
15046,0032,16211,1.0,,2790
15047,0032,16212,2.0,,2790
15048,0032,16213,2.0,,2790
15049,0032,16214,2.0,,2790
15050,0032,16215,2.0,,2790
15051,0032,16216,1.0,,2790
15052,0033,16217,4.0,,2791
15053,0033,16218,1.0,,2791
15054,0033,16219,3.0,,2791
15055,0033,16220,7.0,,2791
15056,0034,16221,1.0,,2792
15057,0034,16222,1.0,,2792
15058,0034,16223,1.0,,2792
15059,0034,16224,1.0,,2792
15060,0035,16225,1.0,,2793
15061,0035,16226,1.0,,2793
15062,0035,16227,1.0,,2793
15063,0035,16228,1.0,,2793
15064,0036,16229,1.0,,2794
15065,0036,16230,1.0,,2794
15066,0036,16231,1.0,,2794
15067,0036,16232,1.0,,2794
15068,0036,16233,1.0,,2794
15069,0036,16234,1.0,,2794
15070,0036,16235,1.0,,2794
15071,0036,16236,1.0,,2794
15072,0036,16237,2.0,,2794
15073,0037,16238,15.0,,2795
15074,0037,16239,45.0,,2795
15075,0037,16240,10.0,,2795
15076,0037,16241,88.0,,2795
15077,0037,16242,30.0,,2795
15078,0037,16243,30.0,,2795
15079,0037,16244,40.0,,2795
15080,0037,16245,195.0,,2795
15081,0037,16246,111.0,,2795
15082,0037,16247,5.0,,2795
15083,0037,16248,110.0,,2795
15084,0037,16249,150.0,,2795
15085,0037,16250,51.0,,2795
15086,0037,16251,125.0,,2795
15087,0037,16252,90.0,,2795
15088,0037,16253,100.0,,2795
15089,0037,16254,60.0,,2795
15090,0037,16255,19.0,,2795
15091,0037,16256,8.0,,2795
15092,0037,16257,11.0,,2795
15093,0037,16258,60.0,,2795
15094,0037,16259,130.0,,2795
15095,0037,16260,34.0,,2795
15096,0038,16261,16.0,,2796
15097,0038,16262,14.0,,2796
15098,0038,16263,40.0,,2796
15099,0038,16265,8.0,,2796
15100,0038,16268,4.0,,2796
15101,0038,16269,4.0,,2796
15102,0038,16270,3.0,,2796
15103,0038,16273,42.0,,2796
15104,0038,16274,40.0,,2796
15105,0038,16275,150.0,,2796
15106,0038,16277,16.0,,2796
15107,0038,16278,9.0,,2796
15108,0038,16280,8.0,,2796
15109,0038,16281,6.0,,2796
15110,0001,16321,466.0,,2797
15111,0001,16322,552.0,,2797
15112,0002,16323,25.0,,2798
15113,0003,16324,12.0,,2799
15114,0004,16325,20.0,,2800
15115,0005,16326,8.49,,2801
15116,0005,16327,9.09,,2801
15117,0005,16328,8.42,,2801
15118,0006,16329,247.0,,2802
15119,0006,16330,2.0,,2802
15120,0006,16331,6.0,,2802
15121,0006,16332,2.0,,2802
15122,0007,16333,1.0,,2803
15123,0008,16334,8.91,,2804
15124,0008,16335,9.09,,2804
15125,0008,16336,8.83,,2804
15126,0008,16337,9.89,,2804
15127,0008,16338,3.22,,2804
15128,0008,16339,1.04,,2804
15129,0008,16340,1.04,,2804
15130,0008,16341,1.1,,2804
15131,0008,16342,10.27,,2804
15132,0008,16343,3.29,,2804
15133,0008,16344,1.04,,2804
15134,0008,16345,1.1,,2804
15135,0008,16346,1.11,,2804
15136,0008,16347,10.32,,2804
15137,0008,16348,1.1,,2804
15138,0008,16349,1.04,,2804
15139,0008,16350,1.04,,2804
15140,0008,16351,3.22,,2804
15141,0009,16352,4.0,,2805
15142,0010,16353,10.0,,2806
15143,0010,16354,2.0,,2806
15144,0010,16355,6.0,,2806
15145,0010,16356,2.0,,2806
15146,0010,16357,1.0,,2806
15147,0010,16358,1.0,,2806
15148,0010,16359,2.0,,2806
15149,0010,16360,10.0,,2806
15150,0011,16361,6.0,,2807
15151,0012,16362,1.0,,2808
15152,0012,16363,2.0,,2808
15153,0013,16364,6.0,,2809
15154,0014,16365,4.0,,2810
15155,0014,16366,2.0,,2810
15156,0015,16367,2.0,,2811
15157,0015,16368,8.0,,2811
15158,0016,16369,4.0,,2812
15159,0017,16370,135.0,,2813
15160,0018,16371,104.0,,2814
15161,0019,16372,25.0,,2815
15162,0019,16373,6.0,,2815
15163,0019,16374,45.0,,2815
15164,0019,16375,45.0,,2815
15165,0020,16376,25.0,,2816
15166,0020,16377,25.0,,2816
15167,0021,16378,1.0,,2817
15168,0022,16379,4.0,,2818
15169,0023,16380,8.0,,2819
15170,0024,16381,4.0,,2820
15171,0025,16382,6.0,,2821
15172,0026,16383,334.0,,2822
15173,0027,16384,2.0,,2823
15174,0027,16385,2.0,,2823
15175,0027,16386,2.0,,2823
15176,0028,16387,4.0,,2824
15177,0029,16388,4.0,,2825
15178,0029,16389,4.0,,2825
15179,0029,16390,1.0,,2825
15180,0030,16391,2.0,,2826
15181,0030,16392,2.0,,2826
15182,0030,16393,4.0,,2826
15183,0030,16394,4.0,,2826
15184,0030,16395,4.0,,2826
15185,0030,16396,4.0,,2826
15186,0031,16397,2.0,,2827
15187,0031,16398,4.0,,2827
15188,0031,16399,2.0,,2827
15189,0031,16400,4.0,,2827
15190,0031,16401,4.0,,2827
15191,0031,16402,4.0,,2827
15192,0032,16403,5.0,,2828
15193,0033,16404,450.0,,2829
15194,0033,16405,9.0,,2829
15195,0034,16406,12.0,,2830
15196,0035,16407,1000.0,,2831
15197,0036,16409,4.0,,2832
15198,0037,16410,4.0,,2833
15199,0038,16411,1.0,,2834
15200,0038,16412,2.0,,2834
15201,0038,16413,1.0,,2834
15202,0038,16414,1.0,,2834
15203,0038,16415,1.0,,2834
15204,0038,16416,2.0,,2834
15205,0038,16417,1.0,,2834
15206,0038,16418,1.0,,2834
15207,0038,16419,8.0,,2834
15208,0039,16420,240.0,,2835
15209,0040,16421,4.0,,2836
15210,0040,16422,4.0,,2836
15211,0040,16423,4.0,,2836
15212,0040,16424,4.0,,2836
15213,0041,16425,4.0,,2837
15214,0042,16426,1.0,,2838
15215,0043,16427,1.0,,2839
15216,0043,16428,1.0,,2839
15217,0043,16429,1.0,,2839
15218,0043,16430,1.0,,2839
15219,0043,16431,1.0,,2839
15220,0043,16432,1.0,,2839
15221,0043,16433,1.0,,2839
15222,0043,16434,1.0,,2839
15223,0043,16435,1.0,,2839
15224,0043,16436,1.0,,2839
15225,0043,16437,1.0,,2839
15226,0043,16438,1.0,,2839
15227,0043,16439,6.0,,2839
15228,0043,16440,1.0,,2839
15229,0044,16441,1.0,,2840
15230,0044,16442,2.0,,2840
15231,0045,16443,29.5,,2841
15232,0046,16444,27.0,,2842
15233,0047,16445,6.0,,2843
15234,0048,16446,6.0,,2844
15235,0048,16447,6.0,,2844
15236,0048,16448,3.0,,2844
15237,0048,16449,3.0,,2844
15238,0048,16450,3.0,,2844
15239,0048,16451,3.0,,2844
15240,0048,16452,3.0,,2844
15241,0048,16453,6.0,,2844
15242,0048,16454,3.0,,2844
15243,0048,16455,3.0,,2844
15244,0048,16456,6.0,,2844
15245,0048,16457,3.0,,2844
15246,0048,16458,6.0,,2844
15247,0049,16459,670.0,,2845
15248,0049,16460,600.0,,2845
15249,0050,16461,6.0,,2846
15250,0050,16462,3.0,,2846
15251,0050,16463,3.0,,2846
15252,0050,16464,6.0,,2846
15253,0050,16465,3.0,,2846
15254,0050,16466,3.0,,2846
15255,0050,16467,3.0,,2846
15256,0050,16468,3.0,,2846
15257,0050,16469,3.0,,2846
15258,0050,16470,3.0,,2846
15259,0050,16471,3.0,,2846
15260,0050,16472,3.0,,2846
15261,0050,16473,3.0,,2846
15262,0050,16474,6.0,,2846
15263,0050,16475,6.0,,2846
15264,0050,16476,3.0,,2846
15265,0050,16477,3.0,,2846
15266,0050,16478,3.0,,2846
15267,0050,16479,6.0,,2846
15268,0050,16480,6.0,,2846
15269,0050,16481,3.0,,2846
15270,0050,16482,6.0,,2846
15271,0050,16483,3.0,,2846
15272,0050,16484,3.0,,2846
15273,0050,16485,6.0,,2846
15274,0051,16486,26.0,,2847
15275,0051,16487,6.0,,2847
15276,0052,16488,2.0,,2848
15277,0053,16509,25.0,,2849
15278,0053,16510,49.0,,2849
15279,0053,16511,69.0,,2849
15280,0053,16512,44.0,,2849
15281,0054,16513,50.0,,2850
15282,0054,16514,20.0,,2850
15283,0054,16515,125.0,,2850
15284,0054,16516,35.0,,2850
15285,0054,16517,284.0,,2850
15286,0054,16518,989.0,,2850
15287,0054,16519,168.0,,2850
15288,0054,16520,24.0,,2850
15289,0054,16521,92.0,,2850
15290,0054,16522,436.0,,2850
15291,0054,16523,18.0,,2850
15292,0054,16524,153.0,,2850
15293,0054,16525,18.0,,2850
15294,0054,16526,4.0,,2850
15295,0054,16527,26.0,,2850
15296,0054,16528,8.0,,2850
15297,0054,16529,26.0,,2850
15298,0055,16549,50.0,,2851
15299,0055,16550,14.0,,2851
15300,0055,16551,21.0,,2851
15301,0055,16552,3.0,,2851
15302,0055,16553,16.0,,2851
15303,0055,16554,138.0,,2851
15304,0055,16555,15.0,,2851
15305,0055,16556,15.0,,2851
15306,0055,16557,240.0,,2851
15307,0055,16558,40.0,,2851
15308,0055,16559,30.0,,2851
15309,0056,16530,19.0,,2852
15310,0056,16531,20.0,,2852
15311,0056,16532,253.0,,2852
15312,0056,16533,11.0,,2852
15313,0056,16534,32.0,,2852
15314,0056,16535,8.0,,2852
15315,0056,16536,32.0,,2852
15316,0056,16537,59.0,,2852
15317,0056,16538,3.0,,2852
15318,0056,16539,74.0,,2852
15319,0056,16540,11.0,,2852
15320,0056,16541,11.0,,2852
15321,0056,16542,62.0,,2852
15322,0056,16543,8.0,,2852
15323,0056,16544,30.0,,2852
15324,0056,16545,188.0,,2852
15325,0056,16546,2.0,,2852
15326,0056,16547,8.0,,2852
15327,0056,16548,11.0,,2852
15328,0057,16604,12.0,,2853
15329,0057,16605,100.0,,2853
15330,0057,16606,6.0,,2853
15331,0057,16607,19.0,,2853
15332,0057,16608,140.0,,2853
15333,0057,16609,14.0,,2853
15334,0057,16610,112.0,,2853
15335,0058,16580,18.0,,2854
15336,0058,16581,10.0,,2854
15337,0058,16582,51.0,,2854
15338,0058,16583,5.0,,2854
15339,0058,16584,10.0,,2854
15340,0058,16585,26.0,,2854
15341,0058,16586,15.0,,2854
15342,0058,16587,50.0,,2854
15343,0058,16588,10.0,,2854
15344,0058,16589,5.0,,2854
15345,0058,16590,7.0,,2854
15346,0058,16591,39.0,,2854
15347,0058,16592,10.0,,2854
15348,0058,16593,18.0,,2854
15349,0058,16594,35.0,,2854
15350,0058,16595,53.0,,2854
15351,0058,16596,14.0,,2854
15352,0058,16597,39.0,,2854
15353,0058,16598,6.0,,2854
15354,0058,16599,6.0,,2854
15355,0058,16600,20.0,,2854
15356,0058,16601,87.0,,2854
15357,0058,16602,6.0,,2854
15358,0058,16603,12.0,,2854
15359,0059,16565,79.0,,2855
15360,0059,16566,60.0,,2855
15361,0059,16567,16.0,,2855
15362,0059,16568,10.0,,2855
15363,0059,16569,20.0,,2855
15364,0059,16570,5.0,,2855
15365,0059,16571,40.0,,2855
15366,0059,16572,6.0,,2855
15367,0059,16573,30.0,,2855
15368,0059,16574,10.0,,2855
15369,0059,16575,10.0,,2855
15370,0059,16576,10.0,,2855
15371,0059,16577,50.0,,2855
15372,0059,16578,25.0,,2855
15373,0059,16579,10.0,,2855
15374,0060,16560,1.0,,2856
15375,0060,16561,2.0,,2856
15376,0060,16562,3.0,,2856
15377,0060,16563,2.0,,2856
15378,0060,16564,7.0,,2856
15379,0061,16611,500.0,,2857
15380,0062,16648,1.0,,2858
15381,0063,16649,1.0,,2859
15382,0063,16650,1.0,,2859
15383,0063,16651,2.0,,2859
15384,0063,16652,1.0,,2859
15385,0064,16653,2.0,,2860
15386,0065,16654,102.0,,2861
15387,0066,16655,25.0,,2862
15388,0066,16656,25.0,,2862
15389,0067,16657,170.0,,2863
15390,0067,16658,78.0,,2863
15391,0067,16659,87.0,,2863
15392,0068,16660,170.0,,2864
15393,0068,16661,78.0,,2864
15394,0068,16662,87.0,,2864
15395,0069,16663,150.0,,2865
15396,0069,16664,150.0,,2865
15397,0070,16665,3.0,,2866
15398,0071,16667,40.0,,2867
15399,0071,16668,40.0,,2867
15400,0071,16669,40.0,,2867
15401,0071,16670,40.0,,2867
15402,0072,16666,5.0,,2868
15403,0073,16699,1.0,,2869
15404,0073,16700,1.0,,2869
15405,0073,16701,1.0,,2869
15406,0074,16726,25.0,,2870
15407,0074,16727,25.0,,2870
15408,0075,16732,2.0,,2871
15409,0075,16733,4.0,,2871
15410,0076,16742,292.0,,2872
15411,0076,16743,960.0,,2872
15412,0076,16744,960.0,,2872
15413,0076,16745,480.0,,2872
15414,0077,16759,1.0,,2873
15415,0078,16771,2.0,,2874
15416,0079,16770,1.0,,2875
15417,0080,16769,7.0,,2876
15418,0081,16768,7.0,,2877
15419,0082,16767,1.0,,2878
15420,0083,16746,1.0,,2879
15421,0084,16772,8.0,,2880
15422,0085,16749,2.0,,2881
15423,0086,16776,2.0,,2882
15424,0087,16775,61.0,,2883
15425,0088,16774,9.0,,2884
15426,0089,16773,6.0,,2885
15427,0090,16757,2.0,,2886
15428,0091,16748,8.0,,2887
15429,0092,16739,2.0,,2888
15430,0093,16737,5.0,,2889
15431,0094,16736,3.0,,2890
15432,0095,16755,1.0,,2891
15433,0096,16740,220.0,,2892
15434,0097,16777,4.0,,2893
15435,0098,16730,59.0,,2894
15436,0099,16766,1.0,,2895
15437,0100,16765,1.0,,2896
15438,0101,16764,1.0,,2897
15439,0102,16762,1.0,,2898
15440,0102,16763,1.0,,2898
15441,0103,16761,1.0,,2899
15442,0104,16760,5.0,,2900
15443,0105,16756,2.0,,2901
15444,0106,16758,29.0,,2902
15445,0107,16754,1.0,,2903
15446,0108,16753,2.0,,2904
15447,0109,16717,5.0,,2905
15448,0110,16752,4.0,,2906
15449,0111,16751,1.0,,2907
15450,0112,16750,2.0,,2908
15451,0113,16747,12.0,,2909
15452,0114,16738,25.0,,2910
15453,0115,16741,10.0,,2911
15454,0116,16735,1.0,,2912
15455,0117,16731,45.0,,2913
15456,0118,16734,6.0,,2914
15457,0119,16729,5.0,,2915
15458,0120,16728,2.0,,2916
15459,0121,16725,5.0,,2917
15460,0122,16724,8.0,,2918
15461,0123,16723,1.0,,2919
15462,0124,16722,8.0,,2920
15463,0125,16721,100.0,,2921
15464,0126,16720,2.0,,2922
15465,0127,16706,3.0,,2923
15466,0128,16718,17.0,,2924
15467,0129,16713,50.0,,2925
15468,0130,16719,20.0,,2926
15469,0131,16778,1.0,,2927
15470,0132,16716,103.0,,2928
15471,0133,16715,19.0,,2929
15472,0134,16714,1.0,,2930
15473,0135,16712,1.0,,2931
15474,0136,16697,2.0,,2932
15475,0137,15240,3.0,,2933
15476,0137,15241,2.0,,2933
15477,0137,15242,1.0,,2933
15478,0137,15243,1.0,,2933
15479,0138,16779,2.0,,2934
15480,0139,16711,1.0,,2935
15481,0140,16710,1.0,,2936
15482,0141,16709,1.0,,2937
15483,0142,16708,1.0,,2938
15484,0143,16780,11.0,,2939
