Id,MId,SessionId,CompId,FinYearId,ItemCode,Description,Qty
2625,0,sapl0313,1,7,5226058,RAIL - 6M LENGTH LONG RAIL,12.0
2626,0,sapl0313,1,7,5199233,RAIL CROSS RAIL (4 MTR),4.0
2627,0,sapl0313,1,7,5195793,RAIL CROSS TROLLEY,12.0
2628,0,sapl0313,1,7,5195792,RAIL HOIST TROLLEY,6.0
2629,0,sapl0313,1,7,5195791,RAIL LOAD TROLLEY FR SPOT GUN,5.0
2630,0,sapl0313,1,7,5195679,RAIL TOOL TROLLEY FR BALANCER,5.0
2631,0,sapl0313,1,7,5195678,RAIL I-BEAM CLAMP,40.0
2632,0,sapl0313,1,7,5140130,GANTRY RAIL STOPPER,20.0
2633,0,sapl0313,1,7,5203890,RAIL SAFETY WIRE ROPE,50.0
2634,0,sapl0313,1,7,5226058,RAIL - 6M LENGTH LONG RAIL,12.0
2635,662,sapl0313,1,7,5199233,RAIL CROSS RAIL (4 MTR),4.0
2636,662,sapl0313,1,7,5195793,RAIL CROSS TROLLEY,12.0
2637,662,sapl0313,1,7,5195792,RAIL HOIST TROLLEY,6.0
2638,662,sapl0313,1,7,5195791,RAIL LOAD TROLLEY FR SPOT GUN,5.0
2639,662,sapl0313,1,7,5195679,RAIL TOOL TROLLEY FR BALANCER,5.0
2640,662,sapl0313,1,7,5195678,RAIL I-BEAM CLAMP,40.0
2641,662,sapl0313,1,7,5140130,GANTRY RAIL STOPPER,20.0
2642,662,sapl0313,1,7,5203890,RAIL SAFETY WIRE ROPE,50.0
2643,662,sapl0313,1,7,5226058,RAIL - 6M LENGTH LONG RAIL,12.0
2644,663,sapl0313,1,7,1,Handy Fixture-512361000109,1.0
2645,663,sapl0313,1,7,2,Handy Stud Welding Fixture - 512361100105,1.0
2646,663,sapl0313,1,7,3,Modification in Existing Weld Fixture- 543862200131,1.0
2647,662,sapl0313,1,7,5226282,CROSS RAIL SWELL COUPLER,20.0
2648,662,sapl0313,1,7,5226281,Long Rail Joint Coupler,6.0
2649,0,sapl0313,1,7,1,Handy Fixture for 267462100112,1.0
2650,0,sapl0313,1,7,2,ECN Modification in existing Weld Fixt. 267462100112,1.0
2651,0,sapl0313,1,7,3,ECN Modification & correction of Inspection Fixt. 267462100112,1.0
2652,664,sapl0313,1,7,1,Handy Fixture for 267462100112,1.0
2653,664,sapl0313,1,7,2,ECN Modification in existing Weld Fixt. 267462100112,1.0
2654,664,sapl0313,1,7,3,ECN Modification & correction of Inspection Fixt. 267462100112,1.0
2655,0,sapl0313,1,7,1,Channel Support (without 10mm Clamps),20.0
2656,0,sapl0313,1,7,2,Channel Support,20.0
2657,0,sapl0313,1,7,1,Channel Support (without 10mm Clamps),20.0
2658,0,sapl0313,1,7,2,Channel Support,20.0
2659,665,sapl0313,1,7,1,Channel Support (without 10mm Clamps),20.0
2660,665,sapl0313,1,7,2,Channel Support,20.0
2661,666,sapl0313,1,7,1,SPM - Clamp Bending,1.0
2662,666,sapl0313,1,7,2,SPM- Wall Clamp Rivetting,1.0
2663,0,sapl0313,1,7,1,Multi Utility Trolley,6.0
2664,0,sapl0313,1,7,2,Caster Wheel with Base Suppt Assembly,6.0
2665,667,sapl0313,1,7,1,Multi Utility Trolley,6.0
2666,667,sapl0313,1,7,2,Caster Wheel with Base Suppt Assembly,6.0
2667,0,sapl0313,1,7,1,Set of Fixtures for MBP FES BIW Welding Line.,1.0
2668,0,sapl0313,1,7,1,Set of Fixtures for MBP FES BIW Welding Line.,1.0
2669,668,sapl0313,1,7,1,Set of Fixtures for MBP FES BIW Welding Line.,1.0
2670,650,sapl0313,1,7,10,Frame Lifting Tackle from Conveyor to Insp. Fixt.,1.0
2671,0,sapl0313,1,7,1,Lifting Tackle-JIG-C105-0001-V00-016-0000,2.0
2672,0,sapl0313,1,7,2,Lifting Tackle-LIF-C235-0002-V00-001-0000,2.0
2673,669,sapl0313,1,7,1,Lifting Tackle-JIG-C105-0001-V00-016-0000,2.0
2674,669,sapl0313,1,7,2,Lifting Tackle-LIF-C235-0002-V00-001-0000,2.0
2675,670,sapl0313,1,7,1,Posts 2000mm,273.0
2676,670,sapl0313,1,7,2,Posts 800mm,36.0
2677,670,sapl0313,1,7,3,Fence 2000mm,243.0
2678,670,sapl0313,1,7,4,Fence 800mm,34.0
2679,671,sapl0313,1,7,5230189,"RAIL SET , LONG RAIL-12MTR,CROSS 3MTR",4.0
2680,672,Sapl0313,1,7,1,MBP FES BIW Assy Welding Fixtures,28.0
2681,673,sapl0313,1,7,1,Neel Metal Products Ltd. - MBP FES BIW Assy Welding Fixtures.,26.0
2682,674,Sapl0313,1,7,1,FES Manual Welding Fixtures,26.0
2683,675,Sapl0313,1,7,1,FES BS6 Spot Manual Fixtures,26.0
2684,0,Sapl0313,1,7,1,Mahindra Trolleys,8.0
2685,676,Sapl0313,1,7,1,Mahindra Trolleys,8.0
2686,0,Sapl0313,1,7,1,FES BS6 Fixtures for Neel and Prabha,52.0
2687,677,Sapl0313,1,7,1,FES BS6 Fixtures for Neel and Prabha,16.0
2688,678,Sapl0313,1,7,1,FES Weld Fixtures,14.0
2689,679,Sapl0313,1,7,1,FES Manual Fixtures,12.0
2690,680,Sapl0313,1,7,1,FES BS6 Manual Welding Fixtures,12.0
2691,681,sapl0313,1,7,1,I&C ILCV Truck Frame fixtures & allied reqts,1.0
2692,682,sapl0313,1,7,1,Auto Guided Vehicle,1.0
2693,683,sapl0313,1,7,1,Rail Guided Vehicle,1.0
2694,684,sapl0313,1,7,1,RAIL LONG RAIL (4 MTR),4.0
2695,684,sapl0313,1,7,2,RAIL- 6M LENGTH LONG RAIL,10.0
2696,684,sapl0313,1,7,3,RAIL CROSS TROLLEY,10.0
2697,684,sapl0313,1,7,4,CROSS RAIL SWELL COUPLER,10.0
2698,684,sapl0313,1,7,5,RAIL LOAD TROLLEY FR SPOT GUN,12.0
2699,684,sapl0313,1,7,6,RAIL I-BEAM CLAMP,20.0
2700,684,sapl0313,1,7,7,JOINT CLAMP FOR STRAIGHT RAIL,42.0
2701,684,sapl0313,1,7,8,GANTRY RAIL STOPPER,30.0
2702,684,sapl0313,1,7,9,RAIL SAFETY WIRE ROPE,50.0
2703,684,sapl0313,1,7,10,LONG RAIL JOINT COUPLER,10.0
2704,685,sapl0313,1,7,1,SS304 CON Stand,1.0
2705,0,sapl0313,1,8,1,Gun Rail Tube 63x63x5mm,300.0
2706,0,sapl0313,1,8,99999-01-00,Assy of Cross Trolley C-63,100.0
2707,0,sapl0313,1,8,99999-03-00,Assly of Load Trolley C-63,50.0
2708,0,sapl0313,1,8,99999-06-00,Assly of Tool Trolley,50.0
2709,0,sapl0313,1,8,2,Assy of Hoist Trolley C-63,10.0
2710,0,sapl0313,1,8,99999-09-00,Cable Support Assembly,50.0
2711,0,sapl0313,1,8,99999-02-00,Assly Cross Rail Support,100.0
2712,0,sapl0313,1,8,99999-04-00,Assly of Channel Support C-75 100L,200.0
2713,0,sapl0313,1,8,99999-05-00,Assly of Joint Coupler,75.0
2714,0,sapl0313,1,8,99999-07-00,Assly Beam Support,200.0
2715,0,sapl0313,1,8,99999-08-00,Assly of End Rubber Stopper,100.0
2716,686,sapl0313,1,8,1,Gun Rail Tube 63x63x5mm,300.0
2717,686,sapl0313,1,8,99999-01-00,Assy of Cross Trolley C-63,100.0
2718,686,sapl0313,1,8,99999-03-00,Assly of Load Trolley C-63,50.0
2719,686,sapl0313,1,8,99999-06-00,Assly of Tool Trolley,50.0
2720,686,sapl0313,1,8,2,Assy of Hoist Trolley C-63,10.0
2721,686,sapl0313,1,8,99999-09-00,Cable Support Assembly,50.0
2722,686,sapl0313,1,8,99999-02-00,Assly Cross Rail Support,100.0
2723,686,sapl0313,1,8,99999-04-00,Assly of Channel Support C-75 100L,200.0
2724,686,sapl0313,1,8,99999-05-00,Assly of Joint Coupler,75.0
2725,686,sapl0313,1,8,99999-07-00,Assly Beam Support,200.0
2726,686,sapl0313,1,8,99999-08-00,Assly of End Rubber Stopper,100.0
2727,0,sapl0313,1,8,1,Welding SPM for Spiral Mesh Assembly,1.0
2728,0,sapl0313,1,8,2,Tooling for Spiral Mesh Forming,2.0
2729,687,sapl0313,1,8,1,Welding SPM for Spiral Mesh Assembly,1.0
2730,687,sapl0313,1,8,2,Tooling for Spiral Mesh Forming,2.0
2731,0,sapl0313,1,8,1,Fabricated Structure 10M (L)x 2M (W)x 8M (H),1.0
2732,0,sapl0313,1,8,2,Railing System 10M (L) with 3 Cross Rails,1.0
2733,0,sapl0313,1,8,3,Electric Hoist - 0.5T,3.0
2734,0,sapl0313,1,8,4,Inversion Table,1.0
2735,688,sapl0313,1,8,1,Fabricated Structure 10M (L)x 2M (W)x 8M (H),1.0
2736,688,sapl0313,1,8,2,Railing System 10M (L) with 3 Cross Rails,1.0
2737,688,sapl0313,1,8,3,Electric Hoist - 0.5T,3.0
2738,688,sapl0313,1,8,4,Inversion Table,1.0
2739,689,sapl0313,1,8,1,Long Rails,240.0
2740,689,sapl0313,1,8,2,Cross Rail,65.0
2741,689,sapl0313,1,8,3,Trolley Set,26.0
2742,0,sapl0313,1,8,1,SS304 MD CONV STAND ASS SET SIZE-1679 MM LG X 800 MM H X 750 W WITH ASSEMBLY PART SET ( PR-200581 ) D / T & POLISHING,1.0
2743,690,sapl0313,1,8,1,SS304 MD CONV STAND ASS SET SIZE-1679 MM LG X 800 MM H X 750 W WITH ASSEMBLY PART SET ( PR-200581 ) D / T & POLISHING,1.0
2744,691,sapl0313,1,8,1,SS 304 MD CONV STAND ASSEMBLY SIZE 1065 X 540 X 590 MM WITH SS ASSEMBLY PART SET ( PR-200422 ) WITH D T & POLISHING,1.0
2745,692,sapl0313,1,8,1,Cross Rail -2.20M,10.0
2746,692,sapl0313,1,8,2,"Cross Rail Accessories (Cross Trolley, Load Trolley, Tool Trolley, Cable trolley, Couplers)",10.0
2747,693,sapl0313,1,8,1,Cabinet Assembly,1.0
2748,694,sapl0313,1,8,1,SS 304 Conv Stand,2.0
2749,695,sapl0313,1,8,1,Refurbishment of 2 Conveyors,1.0
2750,696,sapl0313,1,8,1,Telescopic Cross Rail and Accessories,4.0
2751,697,sapl0313,1,8,1,Supply of Electrical  Power supplly for PM Chamber at PSBU TCs.,1.0
2752,698,sapl0313,1,8,1,Errection and Commissioning,1.0
2753,699,sapl0313,1,8,1,Installation and Commissioning,1.0
2754,700,sapl0313,1,8,1,TROLLEY SET,3.0
2755,701,sapl0313,1,8,1,SS304 SQ TUBE STAND ASSEMBLY ( FOR GF-100 ) WITH ASSEMBLY PART SET ( PR-200940 ) WITH D & T & POLISHING,1.0
2756,701,sapl0313,1,8,2,SS304 SQ TUBE STAND ASSEMBLY ( FOR GF-100 ) WITH ASSEMBLY PART SET ( PR-201000 ) WITH D & T & POLISHING,1.0
2757,702,sapl0313,1,8,1,Roof Finalization Fixture,1.0
2758,0,sapl0313,1,8,1,"Test bed automation and control system hardware
dismantling, refurbishment, shifting & re-installation & storage (1 Test cell)",1.0
2759,0,sapl0313,1,8,2,"Test bed automation system hardware dismantling
& storage (4 Test cells)",1.0
2760,0,sapl0313,1,8,1,"Test bed automation and control system hardware
dismantling, refurbishment, shifting & re-installation & storage (1 Test cell)",1.0
2761,0,sapl0313,1,8,2,"Test bed automation system hardware dismantling
& storage (4 Test cells)",1.0
2762,703,sapl0313,1,8,1,"Test bed automation and control system hardware
dismantling, refurbishment, shifting & re-installation & storage (1 Test cell)",1.0
2763,703,sapl0313,1,8,2,"Test bed automation system hardware dismantling
& storage (4 Test cells)",1.0
2764,704,sapl0313,1,8,1,Endurance Test cell Relocation: Automation & control system supply scope,1.0
2765,705,sapl0313,1,8,1,STD HMI CABINET(JBE08) AND PANEL(JAF20) MECH AND ELECTRONICS ASSEMBLY WITH MATERIAL,25.0
2766,706,sapl0313,1,8,1,STAND ASSEMBLY_1550LG_250BW_850HT_STOPPAGE_225CB,1.0
2767,0,sapl0313,1,8,1,Break Coil Transformer,10.0
2768,707,sapl0313,1,8,1,Break Coil Transformer,10.0
2769,708,sapl0313,1,8,1,SS304 MD CONV STAND ASS SET WITH ASSEMBLY PART SET ( PR- 201159,1.0
2770,709,sapl0313,1,8,1,KBK Rail for RGV,1.0
2771,710,sapl0313,1,8,1,Polishing Charges for SS304 MD CONV STAND ASS SET WITH ASSEMBLY PART SET ( PR- 201159) D&T,1.0
2772,0,Sapl0002,1,8,B001-020-047,BALL BEARING,20.0
2773,0,Sapl0002,1,8,D030-111-008,GEARED MOTOR FOR PRIMARY CONVEYOR,3.0
2774,0,Sapl0002,1,8,D032-100-006,SERVO MOTOR,3.0
2775,0,Sapl0002,1,8,D054-200-007,BRAKE MOTOR,3.0
2776,0,Sapl0002,1,8,B001-020-042,BALL BEARING,20.0
2777,0,Sapl0002,1,8,B001-030-062,BALL BEARING,20.0
2778,0,Sapl0002,1,8,B001-020-047,BALL BEARING TAG MODEL 20155579,20.0
2779,0,Sapl0002,1,8,B001-030-062,BALL BEARING SKF,20.0
2780,0,Sapl0002,1,8,B004-075-130,"BEARING, ROLLER; TYPE: TAPER, INSIDE DIAMETER: 75 MM,
OUTSIDE DIAMETER: 130 MM, WIDTH: 31 MM, APPLICATION:
AUGER COAL SAMPLING SYSTEM; OEM PART NO: B004-075-130,
OEM: SGS, EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",20.0
2781,0,Sapl0002,1,8,B004-080-140,"BEARING, ROLLER; TYPE: TAPER, INSIDE DIAMETER: 80, OUTSIDE
DIAMETER: 140, WIDTH: 33, APPLICATION: AUGER COAL
SAMPLING SYSTEM; OEM PART NO: B004-080-140, OEM: SGS EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",20.0
2782,0,Sapl0002,1,8,B009-020-003,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-020-003, OEM: SGS,
MANUFACTURER PART NO: SY20TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2783,0,Sapl0002,1,8,B009-030-006,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-030-006, OEM: SGS,
MANUFACTURER PART NO: SY30TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2784,0,Sapl0002,1,8,B009-040-002,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-040-002, OEM: SGS,
MANUFACTURER PART NO: SY40TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2785,0,Sapl0002,1,8,B009-045-001,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-045-001, OEM: SGS,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2786,0,Sapl0002,1,8,B001-020-047,BALL BEARING,20.0
2787,0,Sapl0002,1,8,D030-111-008,GEARED MOTOR FOR PRIMARY CONVEYOR,3.0
2788,0,Sapl0002,1,8,D032-100-006,SERVO MOTOR,3.0
2789,0,Sapl0002,1,8,D054-200-007,BRAKE MOTOR,3.0
2790,0,Sapl0002,1,8,B001-020-042,BALL BEARING,20.0
2791,0,Sapl0002,1,8,B001-030-062,BALL BEARING,20.0
2792,0,Sapl0002,1,8,B001-020-047,BALL BEARING TAG MODEL 20155579,20.0
2793,0,Sapl0002,1,8,B001-030-062,BALL BEARING SKF,20.0
2794,0,Sapl0002,1,8,B004-075-130,"BEARING, ROLLER; TYPE: TAPER, INSIDE DIAMETER: 75 MM,
OUTSIDE DIAMETER: 130 MM, WIDTH: 31 MM, APPLICATION:
AUGER COAL SAMPLING SYSTEM; OEM PART NO: B004-075-130,
OEM: SGS, EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",20.0
2795,0,Sapl0002,1,8,B004-080-140,"BEARING, ROLLER; TYPE: TAPER, INSIDE DIAMETER: 80, OUTSIDE
DIAMETER: 140, WIDTH: 33, APPLICATION: AUGER COAL
SAMPLING SYSTEM; OEM PART NO: B004-080-140, OEM: SGS EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",20.0
2796,0,Sapl0002,1,8,B009-020-003,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-020-003, OEM: SGS,
MANUFACTURER PART NO: SY20TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2797,0,Sapl0002,1,8,B009-030-006,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-030-006, OEM: SGS,
MANUFACTURER PART NO: SY30TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2798,0,Sapl0002,1,8,B009-040-002,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-040-002, OEM: SGS,
MANUFACTURER PART NO: SY40TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2799,0,Sapl0002,1,8,B009-045-001,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-045-001, OEM: SGS,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2800,0,Sapl0002,1,8,B001-020-047,BALL BEARING,20.0
2801,0,Sapl0002,1,8,D030-111-008,GEARED MOTOR FOR PRIMARY CONVEYOR,3.0
2802,0,Sapl0002,1,8,D032-100-006,SERVO MOTOR,3.0
2803,0,Sapl0002,1,8,D054-200-007,BRAKE MOTOR,3.0
2804,0,Sapl0002,1,8,B001-020-042,BALL BEARING,20.0
2805,0,Sapl0002,1,8,B001-030-062,BALL BEARING,20.0
2806,0,Sapl0002,1,8,B001-020-047,BALL BEARING TAG MODEL 20155579,20.0
2807,0,Sapl0002,1,8,B001-030-062,BALL BEARING SKF,20.0
2808,0,Sapl0002,1,8,B004-075-130,"BEARING, ROLLER; TYPE: TAPER, INSIDE DIAMETER: 75 MM,
OUTSIDE DIAMETER: 130 MM, WIDTH: 31 MM, APPLICATION:
AUGER COAL SAMPLING SYSTEM; OEM PART NO: B004-075-130,
OEM: SGS, EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",20.0
2809,0,Sapl0002,1,8,B004-080-140,"BEARING, ROLLER; TYPE: TAPER, INSIDE DIAMETER: 80, OUTSIDE
DIAMETER: 140, WIDTH: 33, APPLICATION: AUGER COAL
SAMPLING SYSTEM; OEM PART NO: B004-080-140, OEM: SGS EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",20.0
2810,0,Sapl0002,1,8,B009-020-003,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-020-003, OEM: SGS,
MANUFACTURER PART NO: SY20TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2811,0,Sapl0002,1,8,B009-030-006,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-030-006, OEM: SGS,
MANUFACTURER PART NO: SY30TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2812,0,Sapl0002,1,8,B009-040-002,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-040-002, OEM: SGS,
MANUFACTURER PART NO: SY40TF, MANUFACTURER: SKF,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2813,0,Sapl0002,1,8,B009-045-001,"BEARING, PLUMMER BLOCK; TYPE: Y, APPLICATION: AUGER
COAL SAMPLING SYSTEM; OEM PART NO: B009-045-001, OEM: SGS,
EQUIP/TAG MODEL: 3203-IPP-CLAB-AUG",3.0
2814,708,Sapl0002,1,8,-,SS 304 MD STAND ASSEMBY WITH ASSEMBLY PART SET ( FOR GF-200 ) ( PR-2001145,1.0
2815,0,sapl0313,1,8,1,SS304 MD CONV STAND ASS SET WITH ASSEMBLY PART SET ( PR- 201159 ) D / T & POLISHING,1.0
2816,0,sapl0313,1,8,2,SS 304 MD STAND ASSEMBY WITH ASSEMBLY PART SET ( FOR GF-200 ) ( PR-2001145 ) WITH D / T & POLISHING,1.0
2819,710,sapl0313,1,8,2,Polishing Charges for SS 304 MD STAND ASSEMBY WITH ASSEMBLY PART SET ( FOR GF-200 ) ( PR-2001145 ),1.0
2820,712,sapl0313,1,8,1,1,1.0
2821,713,sapl0313,1,8,1,1,1.0
2822,714,sapl0313,1,8,1,CONV STAND 1500LG X 850HT,1.0
2823,715,sapl0313,1,8,1,"CONVEYOR STAND_2000LG, 400HT, STOPPAGE_200085",1.0
2824,0,sapl0001,1,8,1,a,1.0
2825,716,sapl0001,1,8,1,a,1.0
2826,717,sapl0334,1,8,J01A47-ONS-19-306,Semi Automated Grinding System,1.0
2827,0,sapl0334,1,8,-,"STORAGE TROLLEY FOR AIR DRYING OF SEALED PARTS  ( COMMON FOR FRONT DOOR, REAR DOOR AND LID )",70.0
2828,0,sapl0334,1,8,-,STORAGE TROLLEY FOR AIR DRYING OF SEALED PARTS (TAIL GATE ),7.0
2829,0,sapl0334,1,8,-,SEALER APPLICATION TABLE,2.0
2830,0,sapl0334,1,8,-,"STORAGE TROLLEY FOR AIR DRYING OF SEALED PARTS  ( COMMON FOR FRONT DOOR, REAR DOOR AND LID )",70.0
2831,0,sapl0334,1,8,-,STORAGE TROLLEY FOR AIR DRYING OF SEALED PARTS (TAIL GATE ),7.0
2832,0,sapl0334,1,8,-,SEALER APPLICATION TABLE,2.0
2833,718,sapl0334,1,8,-,"STORAGE TROLLEY FOR AIR DRYING OF SEALED PARTS  ( COMMON FOR FRONT DOOR, REAR DOOR AND LID )",70.0
2834,718,sapl0334,1,8,-,STORAGE TROLLEY FOR AIR DRYING OF SEALED PARTS (TAIL GATE ),7.0
2835,718,sapl0334,1,8,-,SEALER APPLICATION TABLE,2.0
2836,0,sapl0334,1,8,-,6 Meter length structure,1.0
2837,0,sapl0334,1,8,-,6 Meter length structure,1.0
2838,719,sapl0334,1,8,-,6 Meter length structure,1.0
2839,0,sapl0334,1,8,1,SS304 Tube stand 1300LG*850HT,1.0
2840,0,sapl0334,1,8,1,SS304 Tube stand 1300LG*850HT,1.0
2841,720,sapl0334,1,8,1,SS304 Tube stand 1300LG*850HT,1.0
2842,0,sapl0334,1,8,-,Jig Boom Refurbishment,1.0
2843,721,sapl0334,1,8,-,Jig Boom Refurbishment,1.0
2844,0,sapl0334,1,8,-,Conveyor stand 750HT 1800LG 310 DEPTH COIL,1.0
2845,0,sapl0334,1,8,-,Conveyor stand 750HT 1800LG 310 DEPTH COIL,1.0
2846,722,sapl0334,1,8,-,Conveyor stand 750HT 1800LG 310 DEPTH COIL,1.0
2847,0,sapl0334,1,8,-,Tail Gate Outer upper -6JM827105,1.0
2848,0,sapl0334,1,8,-,Tail Gate Outer Upper -6JR827105,1.0
2849,0,sapl0334,1,8,-,Tail Gate Outer Upper - 5JL827105,1.0
2850,0,sapl0334,1,8,-,Tail Gate Outer Upper - 5JN827105,1.0
2851,723,sapl0334,1,8,-,Tail Gate Outer upper -6JM827105,1.0
2852,723,sapl0334,1,8,-,Tail Gate Outer Upper -6JR827105,1.0
2853,723,sapl0334,1,8,-,Tail Gate Outer Upper - 5JL827105,1.0
2854,723,sapl0334,1,8,-,Tail Gate Outer Upper - 5JN827105,1.0
2855,0,sapl0334,1,8,-,Container Modification 6RG827105A to 6JM827105 PQ to MQB,1.0
2856,724,sapl0334,1,8,-,Container Modification 6RG827105A to 6JM827105 PQ to MQB,1.0
2857,725,sapl0334,1,8,1,1,1.0
2858,0,sapl0334,1,8,-,"Material Handling System?
Complete structure with railing system and Electric hoist?.?",1.0
2859,726,sapl0334,1,8,-,"Material Handling System?
Complete structure with railing system and Electric hoist?.?",1.0
2860,0,sapl0334,1,8,-,Installation of Modified temperature boom,1.0
2861,727,sapl0334,1,8,-,Installation of Modified temperature boom,1.0
2862,728,Sapl0334,1,8,-,Roof Finalization fixture RRTS,1.0
2863,729,Sapl0334,1,8,-,Riveting Trunnion Fixture,1.0
2864,0,Sapl0334,1,8,-,Pallet modification for Outer door front LH&RH,2.0
2865,0,Sapl0334,1,8,-,Pallet Modification for Outer Door Rear LH&RH,2.0
2866,0,Sapl0334,1,8,-,Pallet Modification for Side Panel LH&RH,2.0
2867,0,Sapl0334,1,8,-,Pallet modification for Outer door front LH&RH,2.0
2868,0,Sapl0334,1,8,-,Pallet Modification for Outer Door Rear LH&RH,2.0
2869,0,Sapl0334,1,8,-,Pallet Modification for Side Panel LH&RH,2.0
2870,730,Sapl0334,1,8,-,Pallet modification for Outer door front LH&RH,2.0
2871,730,Sapl0334,1,8,-,Pallet Modification for Outer Door Rear LH&RH,2.0
2872,730,Sapl0334,1,8,-,Pallet Modification for Side Panel LH&RH,2.0
2873,0,Sapl0334,1,8,-,Linear Welding SPM,1.0
2874,0,Sapl0334,1,8,-,Linear Welding SPM,1.0
2875,731,Sapl0334,1,8,-,Linear Welding SPM,1.0
2876,732,sapl0001,1,8,1,1,1.0
2877,733,Sapl0334,1,8,N35FACPUROLL03,POWRISED PU COATED ROLLER FOR BFW TO INDAGE TOD. SIZE - L1-455 X L2-545 X D-85 X T-7.5 X d1-25,20.0
2878,734,Sapl0334,1,8,6JM827105,Modification of Pallets for Tail Gate outer Upper SK-SUV XLT,62.0
2879,734,Sapl0334,1,8,6JM827105,Supply of New Pallets for Tail Gate Outer Upper SK-SUV XLT,83.0
2880,0,Sapl0334,1,8,N77RGV082015,Battery Operated Rail Guided Vehicle,2.0
2881,0,Sapl0334,1,8,N77RGV082015,Battery Operated Rail Guided Vehicle,2.0
2882,735,Sapl0334,1,8,N77RGV082015,Battery Operated Rail Guided Vehicle,2.0
2883,0,Sapl0334,1,8,-,Modifcation for 6JM809605 Body side LH	SK-SUV,152.0
2884,0,Sapl0334,1,8,-,Modifcation for 6JM809606 Body side RH SK-SUV,203.0
2885,0,Sapl0334,1,8,-,Modifcation for 6JM831111 Front Door Outer LH SK-SUV,30.0
2886,0,Sapl0334,1,8,-,Modifcation for 6JM831112 Front Door Outer RH SK-SUV,29.0
2887,736,Sapl0334,1,8,-,Modifcation for 6JM809605 Body side LH	SK-SUV,152.0
2888,736,Sapl0334,1,8,-,Modifcation for 6JM809606 Body side RH SK-SUV,203.0
2889,736,Sapl0334,1,8,-,Modifcation for 6JM831111 Front Door Outer LH SK-SUV,30.0
2890,736,Sapl0334,1,8,-,Modifcation for 6JM831112 Front Door Outer RH SK-SUV,29.0
2891,0,Sapl0334,1,8,-,NEW PALLET FOR 6JM809605 Body side LH SK-SUV,124.0
2892,0,Sapl0334,1,8,-,NEW PALLET FOR 6JM809606 Body side RH SK-SUV,73.0
2893,0,Sapl0334,1,8,-,NEW PALLET FOR 6JM831111 Front Door Outer LH SK-SUV,20.0
2894,0,Sapl0334,1,8,-,NEW PALLET FOR 6JM831112 Front Door Outer RH SK-SUV,21.0
2895,737,Sapl0334,1,8,-,NEW PALLET FOR 6JM809605 Body side LH SK-SUV,124.0
2896,737,Sapl0334,1,8,-,NEW PALLET FOR 6JM809606 Body side RH SK-SUV,73.0
