Id,SysDate,SysTime,CompId,FinYearId,SessionId,InvoiceNo,PONo,WONo,InvoiceMode,DateOfIssueInvoice,DateOfRemoval,TimeOfIssueInvoice,TimeOfRemoval,NatureOfRemoval,Commodity,TariffHeading,ModeOfTransport,RRGCNo,VehiRegNo,DutyRate,CustomerCode,CustomerCategory,Buyer_name,Buyer_add,Buyer_state,Buyer_country,Buyer_cotper,Buyer_ph,Buyer_email,Buyer_ecc,Buyer_tin,Buyer_mob,Buyer_fax,Buyer_vat,Cong_name,Cong_add,Cong_state,Cong_country,Cong_cotper,Cong_ph,Cong_email,Cong_ecc,Cong_tin,Cong_mob,Cong_fax,Cong_vat,AddType,AddAmt,DeductionType,Deduction,PFType,PF,CENVAT,SEDType,SED,AEDType,AED,VAT,SelectedCST,CST,FreightType,Freight,InsuranceType,Insurance,POId,OtherAmt,Buyer_city,Cong_city
1644,2022-03-02,4:43:33 PM,1,9,sapl0285,0409,5810001086,"769,",2,2022-03-02,2022-03-02,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,805,0.0,405,405
1645,2022-03-04,1:50:54 PM,1,9,sapl0285,0410,5810001144,"767,",2,2022-03-04,2022-03-04,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1646,2022-03-04,1:51:43 PM,1,9,sapl0285,0411,5804019559,"768,",2,2022-03-04,2022-03-04,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,804,0.0,405,405
1647,2022-03-05,11:51:11 AM,1,9,sapl0285,0412,5810001144,"767,",2,2022-03-05,2022-03-05,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1648,2022-03-05,11:52:12 AM,1,9,sapl0285,0413,5804019559,"768,",2,2022-03-05,2022-03-05,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,804,0.0,405,405
1649,2022-03-06,3:18:04 PM,1,9,sapl0285,0414,5810001144,"767,",2,2022-03-06,2022-03-06,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1650,2022-03-06,3:18:48 PM,1,9,sapl0285,0415,5804019559,"768,",2,2022-03-06,2022-03-06,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,804,0.0,405,405
1651,2022-03-07,11:53:32 AM,1,9,sapl0285,0416,5810001144,"767,",2,2022-03-07,2022-03-07,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1652,2022-03-07,11:54:23 AM,1,9,sapl0285,0417,5810001077,"770,",2,2022-03-07,2022-03-07,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,806,0.0,405,405
1653,2022-03-07,4:35:37 PM,1,9,sapl0285,0418,5810001144,"767,",2,2022-03-07,2022-03-07,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1654,2022-03-07,4:36:18 PM,1,9,sapl0285,0419,5804019559,"768,",2,2022-03-07,2022-03-07,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,804,0.0,405,405
1655,2022-03-08,1:23:00 PM,1,9,sapl0001,0420,5810001144,"767,",2,2022-03-08,2022-03-08,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1656,2022-03-08,1:24:26 PM,1,9,sapl0001,0421,5804019559,"768,",2,2022-03-08,2022-03-08,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,804,0.0,405,405
1657,2022-03-08,1:25:42 PM,1,9,sapl0001,0422,5810001086,"769,",2,2022-03-08,2022-03-08,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,805,0.0,405,405
1658,2022-03-08,4:46:13 PM,1,9,sapl0001,0423,5810001144,"767,",2,2022-03-08,2022-03-08,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1661,2022-03-09,8:52:01 AM,1,9,sapl0285,0424,5810001086,"769,",2,2022-03-08,2022-03-08,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,805,0.0,405,405
1662,2022-03-09,3:56:18 PM,1,9,sapl0285,0425,5810001144,"767,",2,2022-03-09,2022-03-09,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1663,2022-03-09,3:57:08 PM,1,9,sapl0285,0426,5804019559,"768,",2,2022-03-09,2022-03-09,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,804,0.0,405,405
1664,2022-03-09,4:13:09 PM,1,9,sapl0285,0427,5810001144,"767,",2,2022-03-09,2022-03-09,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1665,2022-03-09,4:16:26 PM,1,9,sapl0285,0428,5810001086,"769,",2,2022-03-09,2022-03-09,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,805,0.0,405,405
1666,2022-03-09,4:18:13 PM,1,9,sapl0285,0429,5810001077,"770,",2,2022-03-09,2022-03-09,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,806,0.0,405,405
1667,2022-03-09,4:20:13 PM,1,9,sapl0285,0430,5810001144,"767,",2,2022-03-09,2022-03-09,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1668,2022-03-09,5:14:57 PM,1,9,sapl0285,0431,5810001077,"770,",2,2022-03-09,2022-03-09,00:00:00 AM,00:00:00 AM,0,16,73269099,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,806,0.0,405,405
1669,2022-03-09,5:16:20 PM,1,9,sapl0285,0432,5804019559,"768,",2,2022-03-09,2022-03-09,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,804,0.0,405,405
1670,2022-03-11,1:14:31 PM,1,9,sapl0285,0433,5810001144,"767,",2,2022-03-11,2022-03-11,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1671,2022-03-11,1:18:11 PM,1,9,sapl0285,0434,5804019559,"768,",2,2022-03-11,2022-03-11,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,804,0.0,405,405
1672,2022-03-11,4:44:21 PM,1,9,sapl0285,0435,5810001144,"767,",2,2022-03-11,2022-03-11,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,803,0.0,405,405
1673,2022-03-11,4:46:24 PM,1,9,sapl0285,0436,5810001077,"770,",2,2022-03-11,2022-03-11,00:00:00 AM,00:00:00 AM,0,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,806,0.0,405,405
